,Euphemisms,literal translation,euphemistic meanings,category,Rating,text,source,,always eup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Àlejò,guest,menstruation,bodily function,0,"Ẹnyin ti sọ okú nyin di pupọ̀ ni ilu yi, ẹnyin si ti fi okú kún igboro rẹ̀, 7 Nitorina bayi li Oluwa Ọlọrun wi, Awọn okú nyin ti ẹnyin ti tẹ́ si ãrin rẹ̀, awọn ni ẹran, ilu yi si ni ìgba; ṣugbọn emi o mu nyin jade kuro lãrin rẹ̀. 8 Oluwa Ọlọrun wipe, Ẹnyin ti bẹ̀ru idà, emi o si mu idà wa sori nyin. 9 Emi o si mu nyin kuro lãrin rẹ̀, emi o si fi nyin le awọn alejo lọwọ, emi o si mu idajọ ṣẹ si nyin lara. 10 Nipa idà li ẹnyin o ṣubu; emi o ṣe idajọ nyin li agbegbe Israeli; ẹnyin o si mọ̀ pe emi li Oluwa. 11 Ilu yi ki yio ṣe ìgba fun nyin, bẹ̃ni ẹnyin kì yio jẹ ẹran lãrin rẹ̀; ṣugbọn emi o ṣe idajọ nyin li agbegbe Israeli. 12 Ẹnyin o si mọ̀ pe emi li Oluwa: nitoriti ẹnyin kò rìn ninu aṣẹ mi, bẹ̃ni ẹnyin kò mu idajọ mi ṣẹ, ṣugbọn ẹnyin ti hu ìwa",http://gospelgo.com/f/yoruba_bible.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Àlejò,guest,menstruation,bodily function,0,"aiṣedẽde rẹ̀ siwaju rẹ̀, ti o si wá sọdọ woli; emi Oluwa yio dá ẹniti o wá lohùn gẹgẹ bi ọpọlọpọ oriṣa rẹ̀. 5 Ki emi ba le mu ile Israeli li ọkàn ara wọn, nitori gbogbo wọn di ajeji si mi nipasẹ oriṣa wọn. 6 Nitorina wi fun ile Israeli pe, Bayi li Oluwa Ọlọrun wi; Ẹ ronupiwada, ki ẹ si yipada kuro lọdọ oriṣa nyin, ki ẹ si yi oju nyin kuro ninu ohun ẽri nyin. 7 Nitori olukuluku ninu ile Israeli, tabi ninu alejo ti o ṣe atipo ni Israeli, ti o yà ara rẹ̀ kuro lọdọ mi, ti o si gbe oriṣa rẹ̀ si ọkàn rẹ̀, ti o si fi ohun ìdugbolu aiṣedẽde rẹ̀ siwaju rẹ̀, ti o si tọ̀ wolĩ kan wá lati bere lọwọ rẹ̀ niti emi: Emi Oluwa yio da a lohùn tikalami: 8 Emi o si dojukọ ọkunrin na, emi o si fi i ṣe àmi ati owe, emi o si ké e kuro lãrin awọn enia mi; ẹnyin o si mọ̀ pe, emi",http://gospelgo.com/f/yoruba_bible.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Àlejò,guest,menstruation,bodily function,0,"Wo o, iwọ sa gbọn ju Danieli lọ; kò si si ohun ikọ̀kọ ti o le fi ara sin fun ọ. 4 Ọgbọ́n rẹ ati oye rẹ li o fi ni ọrọ̀, o si ti ni wura ati fadáka sinu iṣura rẹ: 5 Nipa ọgbọ́n rẹ nla ati nipa òwo rẹ li o ti fi sọ ọrọ̀ rẹ di púpọ, ọkàn rẹ si gbe soke nitori ọrọ̀ rẹ. 6 Nitorina bayi li Oluwa Ọlọrun wi; Nitoriti o ti ṣe ọkàn rẹ bi ọkàn Ọlọrun; 7 Kiyesi i, nitorina emi o mu alejo wá ba ọ, ẹlẹ̀ru ninu awọn orilẹ-ède: nwọn o si fà idà wọn yọ si ẹwà ọgbọ́n rẹ, nwọn o si bà didán rẹ jẹ. 8 Nwọn o mu ọ sọkalẹ wá sinu ihò, iwọ o si kú ikú awọn ti a pa li ãrin okun. 9 Iwọ ha le sọ sibẹ niwaju ẹni ti npa ọ, pe, Emi li Ọlọrun? ṣugbọn enia ni iwọ, o kì yio si jẹ Ọlọrun, lọwọ ẹniti npa ọ. 10 Iwọ o kú ikú awọn alaikọlà lọwọ awọn alejo:",http://gospelgo.com/f/yoruba_bible.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Àlejò,guest,menstruation,bodily function,0,"mu alejo wá ba ọ, ẹlẹ̀ru ninu awọn orilẹ-ède: nwọn o si fà idà wọn yọ si ẹwà ọgbọ́n rẹ, nwọn o si bà didán rẹ jẹ. 8 Nwọn o mu ọ sọkalẹ wá sinu ihò, iwọ o si kú ikú awọn ti a pa li ãrin okun. 9 Iwọ ha le sọ sibẹ niwaju ẹni ti npa ọ, pe, Emi li Ọlọrun? ṣugbọn enia ni iwọ, o kì yio si jẹ Ọlọrun, lọwọ ẹniti npa ọ. 10 Iwọ o kú ikú awọn alaikọlà lọwọ awọn alejo : nitori emi li o ti sọ ọ, li Oluwa Ọlọrun wi. 11 Ọ̀rọ Oluwa si tun tọ̀ mi wá, wipe, 12 Ọmọ enia, pohùnréré sori ọba Tire, ki o si wi fun u pe, Bayi li Oluwa Ọlọrun wi; Iwọ fi edidi dí iye na, o kún fun ọgbọ́n, o si pé li ẹwà. 13 Iwọ ti wà ni Edeni ọgbà Ọlọrun; oniruru okuta iyebiye ni ibora rẹ, sardiu, topasi, ati diamondi, berili, oniki, ati jasperi, safire,",http://gospelgo.com/f/yoruba_bible.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Àlejò,guest,menstruation,bodily function,0,". 10 Bayi li Oluwa Ọlọrun wi; emi o si ṣe ki ọ̀pọlọpọ enia Egipti ki o ti ipa ọwọ́ Nebukaddressari ọba Babiloni dínkù. 11 On ati enia rẹ̀ pẹlu rẹ̀, ẹ̀ru awọn orilẹ-ède, li a o mu wá pa ilẹ na run: nwọn o si fà idà wọn yọ si Egipti, nwọn o si fi awọn ti a pa kún ilẹ na. 12 Emi o mu gbogbo odò wọn gbẹ, emi o si tà ilẹ na si ọwọ́ awọn enia buburu; emi o si ti ipa ọwọ́ awọn alejo sọ ilẹ wọn di ahoro, ati ẹkún rẹ̀: Emi Oluwa li o ti sọ ọ. 13 Bayi li Oluwa Ọlọrun wi; emi o pa awọn oriṣa run pẹlu, emi o si jẹ ki ere wọn tán ni Nofi; kì yio si si ọmọ alade kan ni ilẹ Egipti mọ́: emi o si fi ẹ̀ru si ilẹ Egipti. 14 Emi o si sọ Patrosi di ahoro, emi o si gbe iná kalẹ ni Soani, emi o si mu idajọ ṣẹ ni No. 15 Emi o si dà irúnu mi si ori",http://gospelgo.com/f/yoruba_bible.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Àlejò,guest,menstruation,bodily function,0,"ṣe e ni ẹwà nipa ọ̀pọlọpọ ẹ̀ka rẹ̀: tobẹ̃ ti gbogbo igi Edeni, ti o wà ninu ọgbà Ọlọrun, ṣe ilara rẹ̀. 10 Nitorina bayi li Oluwa Ọlọrun wi; Nitori ti on gbe ara rẹ̀ soke ni giga, o si ti yọ ṣonṣo rẹ̀ soke lãrin awọn ẹ̀ka didí, ọkàn rẹ̀ si gbe soke nitori giga rẹ̀; 11 Nitorina li emi ti ṣe fi i le alagbara awọn keferi lọwọ; on o bá a ṣe dajudaju: Emi ti lé e jade nitori buburu rẹ̀. 12 Ati awọn alejo , ẹlérù awọn orilẹ-ède, ti ké e kuro, nwọn si ti tú u ká; ẹka rẹ̀ ṣubu sori awọn oke, ati ninu gbogbo afonifoji, ẹka rẹ̀ si ṣẹ́ lẹba gbogbo odò ilẹ na; gbogbo awọn orilẹ-ède aiye si jade lọ kuro labẹ òjiji rẹ̀, nwọn si fi i silẹ. 13 Gbogbo awọn ẹiyẹ oju ọrun yio ma gbe ori ahoro rẹ̀, ati lori ẹ̀ka rẹ̀ ni gbogbo ẹranko igbẹ́ yio wà. 14 Nitori ki igikigi ti o wà lẹba omi ki o má ba gbe ara",http://gospelgo.com/f/yoruba_bible.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Àlejò,guest,menstruation,bodily function,0," Eyi ni ihà iwọ-õrun. 21 Bayi li ẹ o pin ilẹ yi fun ara nyin gẹgẹ bi awọn ẹ̀ya Israeli. 22 Yio si ṣe pe, ìbo ni ẹ o fi pin i ni ogún fun ara nyin, ati fun awọn alejo ti o ṣe atipo lãrin nyin, ti nwọn bi ọmọ lãrin nyin: nwọn o si ri si nyin bi ibilẹ ninu awọn ọmọ Israeli; nwọn o ba nyin pin i li ogún lãrin awọn ẹ̀ya Israeli. 23 Yio si ṣe pe, ni ẹ̀ya ti alejò ba ṣe atipo, nibẹ̀ li ẹ o fun u ni ogún, ni Oluwa Ọlọrun wi. ",http://gospelgo.com/f/yoruba_bible.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Àlejò,guest,menstruation,bodily function,0," 8 Ọ̀rọ Oluwa si tọ̀ Sekariah wá, wipe, 9 Bayi li Oluwa awọn ọmọ-ogun sọ wipe, Dá idajọ otitọ, ki ẹ si ṣe ãnu ati iyọ́nu olukuluku si arakunrin rẹ̀. 10 Má si ṣe ni opó lara, tabi alainibaba, alejo , tabi talakà; ki ẹnikẹni ninu nyin ki o máṣe gbèro ibi li ọkàn si arakunrin rẹ̀. 11 Ṣugbọn nwọn kọ̀ lati gbọ́, nwọn si gùn ejika, nwọn si di eti wọn, ki nwọn ki o má bà gbọ́. 12 Ani nwọn ṣe aiya wọn bi okuta adamanti, ki nwọn ki o má ba gbọ́ ofin, ati ọ̀rọ ti Ọluwa awọn ọmọ-ogun ti fi ẹmi rẹ̀ rán nipa ọwọ awọn woli iṣãju wá: ibinu nla si de lati ọdọ Ọluwa awọn ọmọ-ogun wá. 13",http://gospelgo.com/f/yoruba_bible.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Àlejò,guest,menstruation,bodily function,0,", yio si yọ́ wọn bi wurà on fadakà, ki nwọn ki o le mu ọrẹ ododo wá fun Oluwa. 4 Nigbana ni ọrẹ Juda ati ti Jerusalemu yio wù Oluwa, gẹgẹ bi ti ọjọ igbãni, ati gẹgẹ bi ọdun atijọ. 5 Emi o si sunmọ nyin fun idajọ, emi o si ṣe ẹlẹri yiyara si awọn oṣó, ati si awọn panṣaga, ati si awọn abura eké, ati awọn ti o ni alagbaṣe lara ninu ọyà rẹ̀, ati opo, ati alainibaba, ati si ẹniti o nrẹ́ alejo jẹ, ti nwọn kò si bẹ̀ru mi, li Oluwa awọn ọmọ-ogun wi. ",http://gospelgo.com/f/yoruba_bible.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Èèwọ̀ méje tí kò fi ìdí múlẹ̀ nípa nǹkan oṣù obìnrin nílẹ̀ Yorùbá,bbc,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Wo àwọn ọkùnrin tó ń tọ́ ìrora nǹkan oṣù obìnrin wò,https://www.bbc.com/yoruba/articles/c4n0zyvnne7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Nnkan oṣu obìnrin jẹ ìrora kan tí awọn obinrin maa n dojukọ losoosu, amọ to si jẹ pe eewọ ni eyi lawọn apa ibi kan lorilẹede India.",https://www.bbc.com/yoruba/articles/c4n0zyvnne7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Ọpọ ọkunrin lo n wo nnkan osu obinrin bii ohun idọti,https://www.bbc.com/yoruba/articles/c4n0zyvnne7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,O yẹ kawọn ọkunrin mọ nípa nnkan oṣu obìnrin ati idanilẹkọ nipa rẹ,https://www.bbc.com/yoruba/articles/c4n0zyvnne7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Pẹlu ẹrọ ayẹwo, obinrin lo n jẹ irora nnkan osu obinrin",https://www.bbc.com/yoruba/articles/c4n0zyvnne7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Ṣé lóòtọ́ọ́ ni wíwọ páàdì lásìkò nǹkan oṣù lè já àbálé obìnrin?,https://www.bbc.com/yoruba/afrika-58023672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Awọn ileeṣẹ kan tí bẹrẹ lati ma fun awọn Osisẹ ni ìsinmi lẹnu iṣẹ lawọn ọjọ ti wọn ba n ṣe nnkan oṣu wọn nitori,https://www.bbc.com/yoruba/articles/c4n0zyvnne7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Oriṣiiriṣii eewọ nipa nnkan oṣu obinrin lawọn eeyan maa n sọ, ọkan lara rẹ ni pe ti ọkunrin ba ni ibalopọ pẹlu obinrin to n se nnkan oṣu lọwọ, iru ọkunrin bẹẹ yoo ko arun lara ibalopọ.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Awọn nkan mii ti wọn tun maa n sọ ni pe irora nnkan oṣu maa n dinku, ti obinrin ba ti lọ sile ọkọ.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Amọ, awọn onimọ iṣegun eleto ilera ti ja ọpọ ahesọ ọrọ ti ẹnikẹni ko le fidi rẹ mulẹ nipa nnkan oṣu obinrin",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Ohun miran ni pe ti o ba n ṣe nnkan oṣu, ti o ba jẹ nkan to ni ṣuga daadaa, nkan oṣu rẹ yoo pọ.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Èyí ni ìdí tí àwọn obìnrin kan to n ṣe nkan oṣù fi n yọ ilé ọmọ wọn kúrò ní India,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Òògùn lílò àti àwọn nkan mìí tó le mú kí nkan oṣù obìnrin dáwọ́ dúró láìpé ọjọ́,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Fun ọpọlọpọ obinrin, laarin ọdun marunlelogoji si marundinlọgọta ni nnkan oṣu wọn ma n dawọ duro.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Ṣugbọn, awọn obinrin kan ma n dẹkun ṣiṣe nkan oṣu, ki wọn o to pe ẹni ọdun marunlelogoji.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Awọn nkan to ma n mu ki nkan oṣu obinrin dawọ duro laipe ọjọ,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Nnkan oṣu obinrin le dawọ duro laipe ọjọ, lai ni idi kankan",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Bakan naa lo nii ṣe pẹlu ọjọ ori rẹ. Awọn ọdọmọbinrin ti ko ba tii bẹrẹ nnkan oṣu to fi ni jẹjẹrẹ ni okun lati gba awọn itọju jẹjẹrẹ kan ju awọn obinrin to ti dagba lọ.,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Awọn obinrin ti nkan oṣu wọn ba dawọ duro laipe ọjọ tun wa ninu ewu lati ni aarun bi osteoporosis tabi aisan ọka, nitori eroja oestrogen hormones ti ko pọ ninu ara wọn.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Ibi ti itọju radiotherapy ba doju kọ ninu ara rẹ - o wa ninu ewu lati pe ki nkan oṣu rẹ dawọ duro lai pe ọjọ, ti o ba la itọju radiotherapy kọja ninu ọpọlọ tabi bebe idi.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Awọn apẹẹrẹ nkan oṣu to ba fẹ ẹ dawọ duro lai pe ọjọ:,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Apẹẹrẹ gboogi to ma n jẹyọ ti nkan oṣu obinrin ba fẹ ẹ dawọ duro laipe ọjọ, ni pe ko nii wa deede mọ tabi ko dawọ duro lai ni idi kankan bi oyun.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Iru itọju wo lo wa fun nkan oṣu to dawọ duro laipe ọjọ?,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Itọju gboogi to wa fun awọn obinrion ti nkan oṣu wọn ba dawọ duro laipe ọjọ ni lilo oogun idena ọmọ bibi ti dokita ba kọ fun wọn.,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Eyi jẹ ọna lati daabo bo wọn lọwọ awọn aarun to le ṣe wọn lẹyin ti nkan oṣu wọn ba dawọ duro.,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,O ṣeeṣe ki wọn lo oogun naa titi di ọjọ ori to yẹ ki nkan oṣu dawọ duro (boya bi ọdun mọkanlelaadọta).,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Ṣé ǹkan oṣù yín ń dà hìì hìì lẹ́yìn tẹ́ẹ gba aabẹ́rẹ́ àjẹsára Covid-19?,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Ki iyatọ de ba nkan oṣu obinrin ko lee si lori iwe ti wọn kọ awọn nkan wọnyi si.,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Amọ awọn obinrin kaakiri ti bẹrẹ si ni beere pe ṣe ki nkan oṣu maa wa ṣaaju ọjọ rẹ tabi ko maa da wii wii tabi ko maa dun eeyan lee jẹ ara nkan to le ṣe eeyan to ba gba abẹrẹ naa amọ ti wọn ko fi faraye gbọ.,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Dokita Kate Clancy to jẹ onimọ iṣegun oyinbo nipa ayika ọmọniyan fi soju opo twitter rẹ pe oun ni iriri nkan oṣu to n da pupọ pupọ lẹyin ti oun gba abẹrẹ ajẹsara Moderna vaccine.,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,O ni pe awọn obinrin kan to ti kọja asiko ọmọ bibi atawọn mii ti wa sọ fun awọn pe awọn mii to n lo ogun lati ma ri nkan oṣu wọn mọ lo ni awọn n da ẹjẹ bayii.,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Ọpọ awọn onibalopọ akọsakọ atawọn obinrin to ti kọja asiko nkan oṣu lo ti wa n sọ pe awọn n ri ẹj lẹyin gbigba abẹrẹ ajẹsara.,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Bo tilẹ jẹ pr ko tii si aridaju rẹ, awọn idi to pọ wa pe o ṣee ṣe ki abẹrẹ naa maa mu iyatọ ba nkan oṣu obinrin ṣugbọn eyi kii ṣe ohun to yẹ ko da iporuru ọka silẹ. Awọn onimọ ipa ibimọ lo sọ bẹẹ.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Bakan naa fun awọn onibalopọ akọsakọ atawọn obinrin to ti kọja asiko nkan oṣu, dida ẹjẹ lee jẹ apẹrẹ aisan jẹjẹrẹ, torinaa wọn gbudọ mọ boya tun lee jẹ aidaa to n wa latara gbigba abẹrẹ ajẹsara Covid-19.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,O le maa ro nkankan lo n ṣẹlẹ si agọ ara rẹ to si jẹ pe gbogbo nkan ti o n ri patapata lo abẹrẹ coronavirus wa. Bẹẹ gẹlẹ naa ni ṣegeṣege nkan oṣu ri.,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Iléèwé pàṣẹ kí àwọn akẹ́kọ̀ọ́bìnrin tú síhòhò torí ǹkan oṣù,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Awọn ọmọ Ile iwe girama kan ni Gurajat ti n fẹsun kan pe ileewe wọn mu awọn ni dandan lati bọ ara si ihoho ki wọn si fi awọtẹlẹ wọn han awọn olukọ obinrin lati fi aridaju han pe awọn o ṣe nkan oṣu.,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Iroyin sọ pe alamojuto ileegbe awọn akẹkọọ mu ọrọ naa lọ oludari ileewe wọn ni ọjọ Aje pe awọn akẹkọọ kan n ru ofin to yẹ kawọn obinrin to n ṣe nkan oṣu maa tẹle.,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Ninu ofin ti wọn ṣe yii, awọn obinrin ko gbọdọ wọ inu ibi ijọsin ati ile idana, bẹẹ si ni wọn ko faaye gba wọn lati fọwọ kan awọn akẹkọọ miran lasiko ti wọn ba n ṣe nkan oṣu.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Ọkan lara awọn akẹkọọ naa sọ fun akọroyin BBC ti ilu Gujarati, Prashant Gupta pe ileegbe awọn akẹkọọ ni iwe akọsilẹ kan ti wọn gbudọ maa kọ orukọ wọn si bi wọn ba ti ri nkan oṣu wọn eyi si lo maa n ran awọn alaṣẹ ileewe lọwọ lati da wọn mọ.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Nitori naa lọjọ Aje alamojuto wọn lọ sọ fun ọga agba ileewe pe awọn to n ṣe nkan oṣu n wọ ile idana, wọn n sunmọ ile ijọsin wọn si n ba awọn akẹkọọ wọn to ku ṣere pọ.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Ṣiṣe ẹlẹyamẹya si awọn obinrin nitori nkan oṣu wọpọ lorilẹede India nibi ti ṣiṣe nkan oṣu ti jẹ nkan eewọ tipẹ, ti wọn si maa n ri awọn obinrin to n ṣe nkan oṣu gẹgẹ bi ẹni ti ko mọ.",bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,Kii ṣe igba akọkọ niyi ti wọn yoo yẹyẹ awọn akẹkọbinrin nitori asiko nkan oṣu.,bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,AWE OBINRIN TO NSE NKAN OSU NINU ISLAM,youtube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,NJE OBINRIN TO NSE NKAN OSU LE GBAWE NINU OSU RAMADAN 1,youtube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nǹkan oṣù,thing of the month,menstruation,bodily function,1,"Nkan osu obinrin ,ton se segesege,dudu tabi airi oyun se,. E bami wa ewe koropo tabi odu aja, E gbo pelu omi to mo,ki e gbe si ita di ojo keji ,ki obinrin naa o mu ni idaji, Yoo bara mu ,fun ibeere whatsapp 08143672898",facebook,"What a woman's month, that does not have sex, black or unseen pregnancy,. Help me find a leaf or a dog plant. Listen with clean water, put it outside till the next day, and the woman should drink it in half. Fit size, for more enquiry whatsapp 08143672898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,epo,thing of the month,menstruation,bodily function,0,Ọ̀wọ́ngógó epo bẹtiróólù,bbc,,sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,epo,thing of the month,menstruation,bodily function,1,Ara Bisi ti n sepo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
